Agent Outbound Messages Send ID,Concierge QA Audit Scores Total Intent Identified Score Count,Concierge QA Audit Scores Total Necessary Reply Score Count,Concierge QA Audit Scores Total Correct Escalation Score Count,Concierge QA Audit Scores Total Double Text Score Count,Concierge QA Audit Scores Total Efficient Troubleshooting Score Count,Concierge QA Audit Scores Total Partial Reply Score Count,Concierge QA Audit Scores Total Company Profile Score Count,Concierge QA Audit Scores Total Conversation Score Count,Concierge QA Audit Scores Total Customer Profile Score Count,Concierge QA Audit Scores Total Notes Score Count,Concierge QA Audit Scores Total Promo Notes Score Count,Concierge QA Audit Scores Total Templates Score Count,Concierge QA Audit Scores Total Correct Grammar Score Count,Concierge QA Audit Scores Total No Repetition Score Count,Concierge QA Audit Scores Total No Typos Score Count,Concierge QA Audit Scores Total Understandable Message Score Count,Concierge QA Audit Scores Total Empathetic Score Count,Concierge QA Audit Scores Total Personalized Score Count,Concierge QA Audit Scores Total Preferred Tone Followed Score Count
019ba065-2f5b-406e-f000-0000efb0b6ed,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0d48-b371-4910-f000-0000902a46cd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb976-0b61-48da-f000-0000a3b3cfeb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be1fb-edd6-4def-f000-0000f5440205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cfda4-6047-48bb-f000-0000f9f5f138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7b28-245a-44c2-f000-0000d7a37c2b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6937-6329-4d52-f000-0000fbb0f15f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019beba2-a794-4a0d-f000-0000f5a441ec,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1010-b64b-4cd3-f000-0000f1670261,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
019c3082-30b3-49c8-f000-0000f78150b7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8053-8452-46aa-f000-0000fdbf2650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c39ce-8685-40b1-f000-00006eef1671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d218a-4991-4182-f000-0000387b97eb,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019c917a-7138-4aef-f000-00004f172c3b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5975-4dc1-4bdf-f000-00003c98522e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8f92-f110-41cf-f000-00006ab4174d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb4b6-8663-4476-f000-0000ff9a7623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0e14-c4dc-48bd-f000-0000f6e92fe1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc825-1d72-4340-f000-0000f45b0acc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc7eb-e40f-42ae-f000-00007f2600fa,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
019c0768-c5a2-47c2-f000-0000f66a9e4f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce376-805c-429e-f000-000100ca0920,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb053-5ff6-4fe8-f000-00010029c117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c67bd-5244-4ee5-f000-0000a02b3c88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7d77-54fa-4520-f000-0000c2daa02a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca65b-bb79-474a-f000-0000de8d5547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cce4e-ea90-4610-f000-0000d1e7b230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cfc4b-be4b-411c-f000-00012a8b840d,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2f24-3f63-4a85-f000-00006ef42d09,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
019cfdc5-0020-4848-f000-0001000f868b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ccf57-bf11-470e-f000-00006eb93784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0286-903d-4367-f000-0000717ec237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf101-228b-490f-f000-0000ebc2464c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6d07-b79a-446c-f000-0000c6d54bad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2b14-6f3d-4c1f-f000-000057e58de3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b93dd-4f21-415a-f000-0000f1ce7f1d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbb62-7574-488f-f000-0000f0d1147b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9294-911b-4312-f000-0000e814077f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cddc7-0fed-440f-f000-00002e6139ba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1a57-90a8-4e37-f000-00003396af81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1d33-ae38-48e9-f000-00012d53a2b9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6205-0486-4da1-f000-0000fb96168d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1a97-bacf-45f3-f000-0000e554f05f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0a94-fe1d-43cf-f000-0000f6786fb4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9007-4718-4384-f000-0000f182e28b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2685-2b71-469b-f000-000040c16b68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
019cf2f5-50c0-42f1-f000-0000f07232b1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdf58-c824-4e10-f000-00012a856c9d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be23c-0c6a-46f8-f000-0000ccd3d1b8,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3a95-9c78-4715-f000-00012ea3711c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c347c-0326-4ae7-f000-0000f858dce8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c58c0-1c22-43b4-f000-0000fb591b25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2f3d-0270-4124-f000-0000c8bcb196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0651-1191-4967-f000-00005c511cc0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7c13-4979-4a6d-f000-0000fa60a434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3115-25c3-48fd-f000-000082884062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd7b4-c68b-451e-f000-0000d2a764a0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bbcf4-dd73-4753-f000-0000f41aa0a2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c47b4-169a-4e57-f000-0000f544d92f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca6f9-231c-4e08-f000-0001001df118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bec91-7d8a-41c4-f000-0000e88b4927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdd50-8258-49f1-f000-0000db9c9c5c,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019bec69-33ab-46d5-f000-0000f451c627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb44a-332a-42be-f000-0000f27fd4aa,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
019c0112-0160-4da9-f000-000052bc44fc,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4e06-39c0-4ccc-f000-000073ce7b47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c96a5-6ca6-4a00-f000-0000f5b23d65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf771-4748-40f4-f000-00012b5e5d2f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c812c-0474-4bf1-f000-0000fdc2f40c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb504-d920-48a6-f000-0000b274dccc,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
019c2be9-b948-4fc2-f000-0000f7f4b15f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019caa0e-5860-4f88-f000-00001fdf4eed,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3952-1103-4a95-f000-0000bd7a1ad4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3994-3a80-4203-f000-0000b7dfb841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b80d3-d342-40fc-f000-0000eff9e175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cfcfa-c9e7-4fce-f000-0000015caf62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d4018-02de-4610-f000-0000c8698a2f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d039c-a4e0-401f-f000-0000553fc036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c014f-3d33-4448-f000-0000f3a044ed,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4d7a-dd03-4656-f000-0000fa85d019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1f28-d33d-4b9a-f000-0000f0a85df7,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
019b7ad6-0d95-4027-f000-00000a95afb5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c82b4-8db2-4609-f000-0000f5695584,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3931-b6a2-479d-f000-0000f6e04387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4d7a-051b-4fd2-f000-0000eb322474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd4f6-30fd-43a7-f000-00012a4183a9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0b5c-e96b-461b-f000-000036191696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb458-d885-47d6-f000-0000f3bb0395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7ceb-8b00-4b02-f000-000050d02079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8ba0-4fe4-46a0-f000-000002bd1be1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3b8d-21b0-4e0f-f000-0000924d43f9,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
019ba3a9-8080-4d51-f000-0000f0fcb767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8962-cff3-4b02-f000-0000f1591789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d21e6-8be0-49fd-f000-0000e82ac884,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
019cba15-09b6-4da8-f000-000056990942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ccad1-fd79-4a35-f000-000010d15620,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2f26-95c3-46fd-f000-0000b6510b1d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6861-769f-46ee-f000-0000a9d0fd22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be77a-ccbd-412c-f000-0000f5779b0a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2bf4-6232-422f-f000-00012cc6fbbc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb0a2-26ea-42e9-f000-0000252816b5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c349e-c9a2-480b-f000-0000c6776676,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf9d9-d0ac-4f4a-f000-00012b715cd7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bcce9-5253-4c74-f000-00008fce6bd7,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
019d36fb-e3fb-4d1c-f000-00012eadfa40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b7b95-2108-4c4f-f000-0000959942cb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cce49-bbb9-4a94-f000-000100ee8a0d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb44e-2405-4a6b-f000-0000d627a2f0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d11a1-c461-4769-f000-00012d1ed38a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c63a2-e686-4cf6-f000-0000f03aa06a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4328-f045-44d7-f000-0000f5415440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb508-4b93-4a37-f000-000078f41536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4871-3250-41fe-f000-0000d1a74c76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c062d-e002-4eb5-f000-000013b324c0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cca03-8af8-4115-f000-00007076c522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c39af-ee80-485b-f000-00007a6a8151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba046-0860-4708-f000-00008f80560a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c54f9-dd27-4dbd-f000-000071b65c06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c444b-d14f-400c-f000-00009c39bbf3,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca673-0c85-40f1-f000-0000f2fc0c8c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc7a9-1e55-4318-f000-000081e60c2e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba494-c793-45ff-f000-0000f363ac98,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
019d3fd7-5fe4-4082-f000-00012d708859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdf16-fdee-4e09-f000-0000f41c643e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6262-d9ad-490c-f000-00007988888a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019baa16-f5ab-4e0e-f000-0000f0be1cfe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3b57-f409-4ac7-f000-00012eb8e5ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbe7b-deec-44c5-f000-0000f694c523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce80a-9579-4282-f000-00012a8c12d5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3e8e-22ab-4de6-f000-0000f6d93f93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c33a1-3b86-4a9b-f000-00002e1237f4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c20b8-9c81-4f9b-f000-0000c8402313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ccac4-7b7f-4bc4-f000-00008bb3d86e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b867d-f508-4c4d-f000-0000ee28db4c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9651-c561-4af8-f000-0000f967ae59,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
019c6328-3347-4703-f000-0000d4465994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9532-d99a-40fd-f000-0000f2010b78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4d6e-81dc-4e61-f000-0000f23596b3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8a55-9839-4689-f000-0000f145235d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb11c-4bf6-407b-f000-0000d4223039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce232-3dbf-4ba1-f000-00000564ec99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019baf42-535f-4ad8-f000-000047566701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c968a-a404-4ca3-f000-0000e51a1040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d26bd-ad9c-43ff-f000-00012d768efc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbf1c-a582-4397-f000-000100a9be11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b94d9-acce-4400-f000-0000f1e3bcd9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc831-e5c7-472c-f000-0000f3928fa6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c104a-8e6b-4ff1-f000-000088a26778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c58fb-ec71-4d5c-f000-0000fa81a1a7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be0ea-a050-4cd2-f000-000035afb7a0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6387-4d7a-4869-f000-00006267989d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2a92-9707-4358-f000-0000486b575c,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
019cbb3a-6f4e-42f9-f000-0000010ab988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cce97-2c1b-4ece-f000-0000b6501069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0a62-dd92-4c54-f000-0000570ca65b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd8ba-9cf1-457d-f000-0000eaf6abc4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019b81b3-52ef-4188-f000-0000a5779d8c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be68d-8908-4700-f000-0000acc8c509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8d4e-c7af-4168-f000-00007484c463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2fb4-a3ff-4331-f000-00009a9d0bdd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8658-9a90-499c-f000-0000f14e4c79,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
019cdcdb-4671-49e8-f000-00012a5e56e4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0752-5bf4-4840-f000-00012b6369e7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6f18-ca36-44d9-f000-0000ed66e45b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba9cc-db1d-449b-f000-0000f37e9732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9107-6226-45a3-f000-0000f16a2a48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bfffd-3074-43d8-f000-0000f63a829a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3a19-2a2b-4abf-f000-0000c8cf8b89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce244-0a07-49f4-f000-0000f35a1759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5d2a-4895-4d34-f000-0000fb767c39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2490-f961-48f9-f000-0000f6e9ee1a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8439-36e8-42b5-f000-0000ea1c3f5e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2cd5-1834-4839-f000-00012d342702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d35c6-4067-41cb-f000-00012e399934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b99e0-a83f-4861-f000-00002078292e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdd6c-4995-4969-f000-00012a7749fd,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
019c01b4-19bc-43cd-f000-0000f5f1067e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b801b-0d24-4952-f000-0000f02da6c3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc8c2-f703-4345-f000-000100db691e,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1a58-b12a-4026-f000-00008615f597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2605-5bc9-47a6-f000-00012dd8ea21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cee88-824a-4b03-f000-00012b310655,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
019bb8e0-ff0f-426c-f000-0000a3af8dee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5396-862f-467c-f000-0000fa4b59fc,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019c249e-1f8e-4cf6-f000-0000f6d5ba7c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d4569-a531-47fa-f000-00012d659c45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3df9-f5a1-46e4-f000-00002878c8c7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b89e4-01f1-4e40-f000-000054dc970c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d4602-07da-493c-f000-000100a4314e,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be350-ea53-4f68-f000-0000f4bca8a3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c645e-970d-43c6-f000-000064b45d1c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c53a0-af05-4396-f000-0000f14cd15f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d40e1-f148-4b9f-f000-00007bf64aa6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b81a1-d0e0-4365-f000-00002574c1f9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c547b-938b-4dba-f000-0000e44cb72e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c15c2-8aa6-48be-f000-0000a3f668ab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bae27-3bc2-4a31-f000-0000f38b0b8c,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1b65-f015-4671-f000-00012d4b3167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c14de-6854-4792-f000-0000f6cf952f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d313a-ae93-40db-f000-00012e8e3250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c59c8-19c1-4968-f000-0000db90eb6a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1c1e-767e-4a02-f000-00003235e65f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf78a-87a1-4567-f000-0000f4b1fec5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c71a5-d2ed-4230-f000-0000f64bec13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb8c3-a39d-499c-f000-0000f0d8527a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9b85-baff-436b-f000-0000f48628c1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be155-1d01-4acc-f000-0000f4a57ae4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c72a5-00ff-480c-f000-0000781107a7,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9701-6205-4207-f000-000050a6b2f1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b85c9-5097-4018-f000-000027a24146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1d41-67a7-4109-f000-0000ea3147b9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3b98-6615-45ab-f000-00012e9b1543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c349f-b7d6-4b90-f000-00006ef42d09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1db9-0757-4386-f000-00012d054594,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c266b-51dc-4bdd-f000-0000f65f802e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c870c-4e88-4896-f000-0000fde9587c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
